"RucProveedor","CodProducto","Producto","UnidaMedidaCompra","CostoCaja"
"20100164010","76222104077201",TDNT EVUP FRESHERBAL WC 12X12X30.6G+2585.52,CAJA,368.026667
"20100164010","77501687995710",CHOC CUA CUA RELAU C24PCK9X18G+5683.20,CAJA,135.373250
"20100164010","77021330085111",GEL RYL CEREZA PE 48X160 GRS+2533.44,CAJA,181.495714
"20100164010","76222028189200",DONA PEPA PE EM 6DISPX30X22G+1425.60,CAJA,123.287273
"20100164010","76222022703500",HALLS MORA PE 30X12X25.2G EXP+6056.40,CAJA,344.649286
"20100164010","77021330085311",GEL RYL NARANJA PE 48X160 GRS+4162.08,CAJA,177.225217
"20100164010","76222022947100",OREO ROLLO GOLDEN PE 30X108G+999.00,CAJA,54.350556
"20100164010","76222028092000",OREO ROLLO FRESA SRP PE 30X108G+2220.00,CAJA,54.350750
"20100164010","76222106867700",HALLS 100S MENTHO PE 30X100X3G+28302.00,CAJA,304.939663
"20100164010","1800000069","13 Kiwi 3 bandejas 99999969 +1539.20",UNIDAD,0.000000
"20100164010","77021330137900",TRIDENT 3S MENTA WC 30X24X5.1G+642.60,CAJA,322.260000
"20100164010","76222106866000",CHICLETS 100S MENTA PE 54X100X2.8G+14454.72,CAJA,906.121875
"20100164010","76222023197700",OREO SLAY PE 28X6X36G+2621.08,CAJA,114.294783
"20100164010","77501687995812",CHOC CUA CUA RELAU 6DP 30X18G+117.00,CAJA,114.330000
"20100164010","76222023352400",OREO SLAY PE 30X108G+3330.00,CAJA,55.660667
"20100164010","76222105396400",POLVO RYL EXP  SOB 200X20GR+22250.00,CAJA,174.333120
"20100164010","76222106880500",HALS 100S EXTRA STRONG PE 30X100X3G+31800.00,CAJA,304.939600
"20100164010","1800000573","13 Kiwe 2 bandejas 99999970 +1102.40",UNIDAD,0.000000
"20100164010","1800000306","54 Lego Crystal x9 99999959 +7294.32",UNIDAD,0.000000
"20100164010","1800000056","13 Kiwe 2 bandejas 99999970 +1155.96",UNIDAD,0.000000
"20100164010","76222106866500",CHICLETS 12S MENTA PE 50X20X16.8G+1126.50,CAJA,850.320000
"20100164010","1800000729","6 Nuevo Megakiwe 00000472 +1645.46",UNIDAD,0.000000
"20100164010","76222023955100",TRIDENT SPLASH YERBA WC 18X10X17.1+1763.10,CAJA,290.574000
"20100164010","76222106867300",CLORETS 12S PE 50X20X16.8G+1040.00,CAJA,785.030000
"20100164010","76222106883200",HALLS 100S MORA AZUL PE 30X100X3G+1590.00,CAJA,304.938000
"20100164010","1800001353","8 Megakiwe 00000367 +4169.04",UNIDAD,0.000000
"20100164010","1800000914","63 Gancheras Mini 00000470 +783.09",UNIDAD,0.000000
"20100164010","1800001000","126 Tob Oreo 99999980 +2842.56",UNIDAD,0.000000
"20100164010","125466712203",TRID SPLASH STRWBRY LIME 18X10 FOP+2820.96,CAJA,290.575000
"20100164010","76222107863800",TRI VUP MENTANCAM LOFPOS 12X12X30.6+1292.76,CAJA,368.026667
"20100164010","76222106882300",HALLS 100S CHERRY PE 30X100X3G+33390.00,CAJA,304.939714
"20100164010","1800001026","8 Exhibidor G&C 3N 00000473 +764.47",UNIDAD,0.000000
"20100164010","76222106940300",BUBBA SPARKIES 20S PE 24X20X25G+11712.00,CAJA,362.100800
"20100164010","1800001186","16 Lego Crystal x6 99999962 +1283.68",UNIDAD,0.000000
"20100164010","1800000959","81 Pocket Tacos 00000471 +666.63",UNIDAD,0.000000
"20100164010","1800000730","4 Nuevo Megakiwe 00000472 +1096.97",UNIDAD,0.000000
"20100164010","77501680006911",MINICHIPS AHOY PE 48X50G+6360.00,CAJA,48.859120
"20100164010","76223002797711",VAINILLA FIELD PE 24PKX6X37GR+49964.16,CAJA,99.656762
"20100164010","1800001340","162 Pocket Tacos 00000471 +1333.26",UNIDAD,0.000000
"20100164010","1800000743","4 Exhibidor G&C 3N 00000473 +382.23",UNIDAD,0.000000
"20100164010","77501680027112",OREO CHOCO PE 28PKX6X36G+11851.84,CAJA,111.605385
"20100164010","1800000082","60 Tob Ritz 99999985 +1168.80",UNIDAD,0.000000
"20100164010","1800000920","51 Gancheras Mini 00000470 +633.93",UNIDAD,0.000000
"20100164010","1800000095","45 Tob Oreo 99999980 +1015.20",UNIDAD,0.000000
"20100164010","1800000408","16 Lego Crystal x6 99999962 +1457.28",UNIDAD,0.000000
"20100164010","1800000744","4 Exhibidor G&C 3N 00000473 +382.23",UNIDAD,0.000000
"20100164010","1800000953","114 Pocket Tacos 00000471 +938.22",UNIDAD,0.000000
"20100190797","506243",GLORIA MERMELADA FRESA X 800G DOY PACK,CAJA,48.940000
"20100190797","19007315",CINTAS FRONTERIZADORAS NABS TRADE 2024,UNIDAD,0.000000
"20100190797","3825",GLORIA MANTEQUILLA GRANEL X 5KG*,UNIDAD,200.250000
"20100190797","1040085",GLORIA BEB NARANJ 1.5L TTS CJAX8U,CAJA,36.077500
"20100190797","19005501",POSAVASOS,UNIDAD,0.000000
"20100190797","535399",GLORIA MERMELADA FRESAX1KGX6UN BARRIL,CAJA,59.859722
"20100190797","19007313",CINTAS FRONTERIZADORAS BONLE TRADE 2024,UNIDAD,0.000000
"20100190797","1831",GLORIA CREMA DE LECHE X 946CC BOLSA,UNIDAD,16.848800
"20100190797","506273",GLORIA MERMELADA FRESA T/PLAST 310G.VAS,CAJA,52.974000
"20100190797","19007707",CALENDARIO GLORIA 2026,UNIDAD,0.000000
"20100190797","507321",CASA GRANDE AZUCAR RUBIA X 5 KG BOLSA,PAQUETE,122.490000
"20100190797","1050175",GLORIA UHT CHOCOLATE X946MLX12U TTP NF,CAJA,59.869000
"20100190797","19009985",MARCADORES DE PRECIO ESTRELLA REGULAR DO,UNIDAD,0.000000
"20100190797","537991",GLORIA MERMELADA 90GR PQTX12 FRESA,CAJA,98.790000
"20100190797","19007314",MARCADOR DE PRECIO BONLE TRADE 2024,UNIDAD,0.000000
"20100190797","1855",GLORIA BASE DE HELADO CHOCO X946ML BOLSA,CAJA,66.023000
"20100190797","507325",CASA GRANDE AZUCAR RUBIA X 1 KG X 25 BOL,PAQUETE,134.390000
"20100190797","19009981",MARCADORES DE PRECIO ESTRELLA GRANDE NAB,UNIDAD,0.000000
"20100190797","507323",CASA GRANDE AZUCAR RUBIA X 2 KG BOLSA,PAQUETE,123.590000
"20100190797","1050195",GLORIA UHT LIGHT BOLSA X 800ML,CAJA,49.220000
"20100190797","19010090",AFICHE REGULAR SWEET,UNIDAD,0.000000
"20100190797","539001",SAN MATEO AGUA CON GAS 600ML X15UND,PAQUETE,22.250000
"20100190797","19008085",TUPPER RECTANGULAR CAMPAÑA,UNIDAD,0.000000
"20100190797","19006653",EXHIBIDOR PET 4B NABS - TAMPICO,UNIDAD,0.000000
"20100190797","1851",GLORIA BASE DE HELADO VAIN.X946ML BOLSA,CAJA,63.053000
"20100190797","19010175",AFICHE PORTAFOLIO ARÚBATE,UNIDAD,0.000000
"20100190797","537996",GLORIA MERMELADA FRESA 310GR POTEX12U,CAJA,59.274000
"20100190797","1050227",GLORIA YOG.PAR.DESC. X 1.6KG VAINILLA,PAQUETE,34.095625
"20100190797","19010116",AFICHE PANETÓN GLORIA 2025,UNIDAD,0.000000
"20100190797","539008",SAN MATEO AGUA SIN GAS 7L X UND,UNIDAD,7.868250
"20100190797","19010069",AFICHE NUEVO PORTAFOLIO NABS,UNIDAD,0.000000
"20100190797","19007311",CINTAS FRONTERIZADORAS GLORIA TRADE 2024,UNIDAD,0.000000
"20100190797","19007316",MARCADOR DE PRECIO NABS TRADE 2024,UNIDAD,0.000000
"20100190797","19010746",EXHIBIDOR CARTONPLAST SAN MATEO,UNIDAD,0.000000
"20100190797","3285",GLORIA QUESO PARIA BANDEJA TAJ 180GGLORI,PAQUETE,146.270000
"20100190797","1050233",GLORIA YOG.PAR.DESC. X 1.6KG GUANABANA,PAQUETE,34.090000
"20100190797","19010136",JALAVISTA EXTERIOR PRECIO SUGERIDO,UNIDAD,0.000000
"20100190797","1033201",PRO POWER YOGURT 155GR SAUCO,PAQUETE,74.710000
"20100190797","19010111",AFICHE PANETON (DIST),UNIDAD,0.000000
"20100190797","19007312",MARCADOR DE PRECIO GLORIA TRADE 2024,UNIDAD,0.000000
"20100190797","19007708",CALENDARIO GLORIA 2026 PEQUEÑO,UNIDAD,0.000000
"20100190797","1050215",GLORIA YOG.PARC.DESC. X 946G LUCUMA,PAQUETE,30.528200
"20100190797","19010112",FLANGER PANETON (DIST),UNIDAD,0.000000
"20100190797","1050235",GLORIA YOG.PAR.DESC. X1.6KG FRESAPLATANO,PAQUETE,34.689231
"20100190797","19010508",FLANGER CARTONPLAST BONLE DIST,UNIDAD,0.000000
"20100190797","1033403",PRO DAY UHT 320ML VAINILLA BOT,PAQUETE,23.216667
"20100190797","19010115",AFICHE PANETON DOLCCI 2025,UNIDAD,0.000000
"20100190797","19009829",MARCO FRONTERIZADOR RAICES PDM,UNIDAD,0.000000
"20100190797","19007876",CINTA OFERTA - CANAL TRADICIONAL,UNIDAD,0.000000
"20100190797","1050219",GLORIA YOG.PARC.DESC. X 946G TUTTIFRUTTI,PAQUETE,30.528500
"20100190797","19010133",FLANGER NUEVO PORTAFOLIO NABS,UNIDAD,0.000000
"20100190797","1050243",ARUBA REFR. RED PUNCH 400MLX12U,PAQUETE,8.800000
"20100190797","19010511",VIBRIN BONLE DIST,UNIDAD,0.000000
"20100190797","1050169",GLORIA UHT LECHE ENTERA TTP X 946 ML,CAJA,58.931550
"20100190797","19010131",JALAVISTA ARUBA1.5L,UNIDAD,0.000000
"20100190797","19009965",COLGANTE PDM BONDING,UNIDAD,0.000000
"20100190797","19009918",FLANGER TROQUELADO CARTÓN PLAST BONDING,UNIDAD,0.000000
"20100190797","3343",BONLE QUESO PARMESANO X 35GR SCH,CAJA,173.588333
"20100190797","19010705",AFICHES,UNIDAD,0.000000
"20100190797","19005735",CINTA EMBALAJE 2' X100M 770 TRADICIONAL,UNIDAD,0.000000
"20100190797","1033601",PRO DAY YOGURT X6UX300GR MORA,PAQUETE,22.570000
"20100190797","1050213",GLORIA YOG.PARC.DESC. X 946G DURAZNO,PAQUETE,30.528300
"20100190797","19010641",AFICHES MARGARINA,UNIDAD,0.000000
"20100190797","19010740",VASO PAVONADO SAN MATEO,UNIDAD,0.000000
"20100190797","19009920",AFICHE  BEB LACTEAS PRO,UNIDAD,0.000000
"20100190797","3159",BONLE QUESO FRESCO X KG MOLDE,KILOS,22.859100
"20100190797","1001261",GLORIA LCH RECONST LIGHT LATA 390G 8-6PK,CAJA,177.790000
"20100190797","19007823",VASOS PAVONADOS NABS,UNIDAD,0.000000
"20100190797","1050191",GLORIA UHT ACTIAVENA TTP 946ML X12 UND,CAJA,62.500500
"20100190797","1050225",GLORIA YOG.PAR.DESC. X 1.6KG FRESA,PAQUETE,34.095111
"20100190797","19010742",TAPPER MANZANA PS GLORIA x13.8x8.9,UNIDAD,0.000000
"20100190797","3757",GLO L CONDENSADA PD 1.2KG DOYPACK X 8UND,CAJA,113.790000
"20100190797","19010463",POLOS SAN MATEO,UNIDAD,0.000000
"20100190797","1001179",GLORIA LECHE NIÑOS 395GR BANDEJA X 24U,CAJA,86.783240
"20100190797","1001263",GLORIA LECHE EVAP. ENTERA 390GR BDJX24U,CAJA,83.086667
"20100190797","19009856",AFICHE RAÍCES,UNIDAD,0.000000
"20100190797","1050231",GLORIA YOG.PAR.DESC. X 1.6KG LUCUMA,PAQUETE,34.096667
"20100190797","1050237",BONLE PROTECCION AL.FER. BOL. 400G FRESA,PAQUETE,47.440000
"20100190797","3201",BONLE QUESO EDAM X KG MOLDE*,KILOS,32.989993
"20100190797","1050209",GLORIA YOG.PARC.DESC. X 946G FRESA,PAQUETE,30.528275
"20100190797","3421",BONLE QUESO GOUDA X KG MOLDE,KILOS,34.790498
"20100190797","1001377",SOY VIDA BEB.SOYA CONCENT 395G X24U BAND,CAJA,51.050143
"20100190797","1003107",GLORIA YOG.PAR.DESC.VAINILLA X180GX24U,PAQUETE,34.757333
"20100190797","19009904",AFICHE ARUBA 1.5L,UNIDAD,0.000000
"20100190797","1050239",ARUBA REFR. CITRUS PUNCH 400MLX12U,PAQUETE,8.800000
"20100190797","1050247",ARUBA TE VERDE DURAZNO X400MLX12 PET,PAQUETE,0.000000
"20100190797","3805",GLORIA MANTEQUILLA X 50GR BARRA,CAJA,133.166000
"20100190797","1050211",GLORIA YOG.PARC.DESC. X 946G VAINILLA,PAQUETE,30.528200
"20100190797","1033001",PRO POWER UHT 320 ML DARK CHOCOLATE X6,PAQUETE,32.504000
"20100190797","1001409",SOYVIDA BEBIDA SOYA LATA 155 GR 16-6 PK,CAJA,81.212500
"20100190797","1003123",GLORIA YOG.PAR.DESC.GUANABANAX6U X 1KG,PAQUETE,31.090133
"20100190797","19009929",TAPA GLORIA,UNIDAD,0.000000
"20100190797","1050241",ARUBA REFR. GRANADILLA PUNCH 400MLX12U,PAQUETE,8.800000
"20100190797","19009967",AFICHE BONLE,UNIDAD,0.000000
"20100190797","502953",BONLE QUESO EDAM KG MOLDE IMPORTADO,KILOS,32.990040
"20100190797","1050217",GLORIA YOG.PARC.DESC. X 946G GUANABANA,PAQUETE,30.528500
"20100190797","1033003",PRO POWER UHT 320ML CARAMEL MACCHIATO,PAQUETE,32.504400
"20100190797","1001419",BONLE DEFENSIS LATA 155GR 16-6 PK,CAJA,96.290400
"20100190797","1003131",GLORIA YOG.PAR.DESC.NATURAL X6U X1KG,PAQUETE,31.090000
"20100190797","19010510",EXHIBIDOR MOSTRADOR CARTONPLAST BONLE DI,UNIDAD,0.000000
"20100190797","1050249",ARUBA REFR. BLUE PUNCH 400MLX12U,PAQUETE,8.800000
"20100190797","19009980",MARCADORES DE PRECIO ESTRELLA GRANDE GLO,UNIDAD,0.000000
"20100190797","503833",GLORIA MANTEQUILLA X 10GR X 84 BLISTER,PAQUETE,34.822000
"20100190797","1050223",GLORIA YOG.PARC.DESC. X946G FRESAPLATANO,PAQUETE,30.528222
"20100190797","1050171",GLORIA UHT LECHE LIGHT TTP X 946 ML,CAJA,57.875778
"20100190797","1001443",PURA VIDA MEZ. LAC. 390GR BDJX24U,CAJA,64.371055
"20100190797","1003189",MILKITO  YOGURT 1.7KG PQTX4 VAINILLA,PAQUETE,34.688750
"20100190797","19010732",VOLANTE IDENTIFICA LA ORIGINAL,UNIDAD,0.000000
"20100190797","3525",BONLE QUESO MOZZARELLA X 250GR  BOLA,UNIDAD,8.989985
"20100190797","19009982",MARCADORES DE PRECIO ESTRELLA REGULAR GL,UNIDAD,0.000000
"20100190797","506265",GLORIA MERMELADA FRESA 320GR POTE,CAJA,55.889767
"20100190797","1050245",ARUBA TE VERDE LIMON X400MLX12 PET,PAQUETE,0.000000
"20100190797","1050179",GLORIA SLIM TRIPLE ZERO UHT TTP 946X12U,CAJA,57.876000
"20100190797","1001453",BONLE FAMILIAR MEZ. LAC. 390GR X 8-6PK,CAJA,122.090175
"20100190797","1003211",GLORIA YOG PAR DESC 1KG PQTX6 FRES-PLA,PAQUETE,31.090000
"20100190797","19010790",VIBRIN BONLE YAPE,UNIDAD,0.000000
"20100190797","3759",GLORIA LECHE CONDENSADA PD 200GR DOYPACK,CAJA,76.032000
"20100190797","19009983",MARCADORES DE PRECIO ESTRELLA REGULAR NA,UNIDAD,0.000000
"20100190797","1050167",GLORIA UHT ENTERA BOLSA X 800ML,CAJA,47.699600
"20100190797","1033803",PRO DAY YOGURT 155GRX24 YOGURT AVENA,PAQUETE,56.034000
"20100190797","1050199",GLORIA UHT CHOCOLATE X800MLX12U BOLSA,CAJA,50.842000
"20100190797","1001541",GLORIA LECHE QUI-KIW-CAN 390GR BX24U,CAJA,86.021000
"20100190797","1003303",GLORIA YOGURT PAR DES  1.7KG PQTX4 DURAZ,PAQUETE,34.685000
"20100190797","3479",BONLE QUESO PARIA X KG MOLDE,KILOS,34.789182
"20100190797","503235",GLORIA QUESO CREMA BARRA 227GX36U,CAJA,296.889600
"20100190797","19009984",MARCADORES DE PRECIO ESTRELLA GRANDE DOL,UNIDAD,0.000000
"20100190797","1033603",PRO DAY YOGURT X6UX300GR MANZANAVERDE,PAQUETE,21.013000
"20100190797","1001193",GLORIA LECHE EVAP ENTERA 395GR X 8-6PK,CAJA,170.210000
"20100190797","1050229",GLORIA YOG.PAR.DESC. X 1.6KG DURAZNO,PAQUETE,34.090000
"20100190797","1001705",GLORIA UHT NIÑOS CHOCO 180MLX24TTS 6PK,CAJA,32.661250
"20100190797","1003341",BONIF. YOFRESH LECH FERMENTADA 970G PQX6,PAQUETE,0.000000
"20100190797","1001183",GLORIA LECHE SIN LACTOSA 395GR BANDX24U,CAJA,86.799815
"20100190797","1003573",YOFRESH ALIM LACTEO SCH 80G BOLX12 FRESA,PAQUETE,4.536000
"20100190797","19010214",POLO OLA VERDE LIMON 2026,UNIDAD,0.000000
"20100190797","1004793",GLORIA BEBIDA DE DURAZNO 500MLX4-6PK TTS,CAJA,44.329429
"20100190797","1001259",GLORIA LCH RECONST LIGHT LATA 390 BDJX24,CAJA,85.460600
"20100190797","1005155",GLORIA BEB NARANJA FORT 200ML CJAX24 TTS,CAJA,21.504167
"20100190797","1001915",BONLÉ MEZ. LAC POLVO X 96 G SCH EXH 12UN,CAJA,139.294000
"20100190797","1003347",YOFRESH LECH FERMENTADA 970G PQX6 FRESA,PAQUETE,32.374875
"20100190797","1001251",GLORIA LECHE LIGHT 170GR X 48U,CAJA,97.821800
"20100190797","1003671",GLORIA YOGURT GRIEGO 800GRX12U BOL NATUR,PAQUETE,69.090000
"20100190797","19010420",AFICHE RODOLFO,UNIDAD,0.000000
"20100190797","1005045",LEAF TEA TE VERDE LIMON X400MLX12 PET,PAQUETE,13.491667
"20100190797","1001345",BONLE PUNCHE MEZCLA LACTEA 395GR BANDEJA,CAJA,61.000125
"20100190797","1005207",TAMPICO REFRES.CITRUS PUNCHX3LTX4UN PET,PAQUETE,19.690000
"20100190797","1001927",GLORIA YOG SLIM 946GR PQTX6 FRESA,PAQUETE,31.842000
"20100190797","1033401",PRO DAY UHT 320ML CHOCOLATE BOT,PAQUETE,23.216667
"20100190797","1001931",GLORIA YOG SLIM 946GR PQTX6 VAINILLA,PAQUETE,31.842000
"20100190797","1003699",GLORIA MANTEQUILLAX180GX24U BARRA,CAJA,214.733333
"20100190797","19010471",AFICHE SAN MATEO,UNIDAD,0.000000
"20100190797","1005077",ARUBA REFR. GREEN PUNCH 400MLX12U,PAQUETE,8.800000
"20100190797","1001495",GLORIA UHT CHOCOLATE X900MLX12U BOLSA,CAJA,50.590000
"20100190797","1005315",GLORIA BEBIDA EMOLIENTE PET 320MLX6UND,PAQUETE,11.093333
"20100190797","1001981",GLORIA YOG.PAR.DESC.PIÑAX6U X946G,PAQUETE,30.528250
"20100190797","1040069",GLORIA BEB DUR 1.5L TTS CJAX8U,CAJA,36.081250
"20100190797","1002401",GLORIA YOG.ACTIBIO VAINILLA X1KG BOT,PAQUETE,31.599167
"20100190797","1003899",BONLE MANJARBLANCO X1KG BOLSAX10UND,CAJA,143.343333
"20100190797","1989",GLORIA LECHE ENT POLVO X 96 G SCH EXH,CAJA,179.575000
"20100190797","1005161",TAMPICO REFRESCO CITRUS PUNCH 500ML X12U,PAQUETE,15.390833
"20100190797","1001513",BONLE PROTEC. BEB. CONCENT 390GR BDJX24,CAJA,50.310535
"20100190797","1005341",GLORIA BEB CHICHA MORADA 1L TTS CJX12,UNIDAD,0.000000
"20100190797","1002793",GLORIA YOGURT SLIM  1.7KG PQTX4 MARACUYA,PAQUETE,34.685000
"20100190797","1050173",GLORIA ZEROLACT UHT SIN LACT 946ML TTP,CAJA,57.876000
"20100190797","1002699",GLORIA YOG SLIM  1.7KG PQTX4U FRUT ROJOS,PAQUETE,33.702857
"20100190797","1004085",GLORIA YOGURT GRIEGO 800GRX12U MIEL NF,PAQUETE,67.939000
"20100190797","3777",GLORIA LECHE CONDENSADA PD EO 393GR LATA,CAJA,114.047778
"20100190797","1005213",TAMPICO REFR.CITRUS PUNCHX1.87LX4 BAR NF,PAQUETE,22.589714
"20100190797","1001665",SOY VIDA BEB. SOYA UHT X 1LT TTS X 12UND,CAJA,49.886250
"20100190797","1006109",GLORIA ZEROLACT UHT SIN LACT 1L TTP X12U,CAJA,59.598982
"20100190797","1002961",GLO NIÑOS YOG  80GR TTP PQT X6 FRESA,CAJA,24.000000
"20100190797","1050177",GLORIA UHT NIÑOS C/DHA X946MLX12U TTP,CAJA,59.783833
"20100190797","1002735",GLORIA ZERO YOGURT 1KG PQT X6 MANGO.,PAQUETE,32.426667
"20100190797","1004587",BONIF. BONLE QUESO FUNDIDO EN TAJADASX13,PAQUETE,0.000000
"20100190797","1001265",GLORIA LECHE EVAP. ENTERA LATA 390GR 6PK,CAJA,181.090667
"20100190797","1005305",BONIF. GLORIA BEB MARACUYÁ 1L TTS CJX12,CAJA,0.000000
"20100190797","1002715",GLORIA SLIM YOG MARACUYAX1KG X6UN,PAQUETE,31.090000
"20100190797","1006161",GLORIA UHT BEB.ACTIAVENA X1LX12U TTP,CAJA,62.190000
"20100190797","1003117",GLORIA YOG.PAR.DESC.DURAZNOX6U X1KG,PAQUETE,31.090000
"20100190797","1050193",SOY VIDA BEB. SOYA UHT X 946ML X 12UND,CAJA,50.390000
"20100190797","1003105",GLORIA YOG.PAR.DESC.DURAZNO X180GX24U,PAQUETE,34.757143
"20100190797","1004807",GLORIA BEBIDA SURTIDO 500MLX4-6PK TTS,CAJA,44.344000
"20100190797","1001267",GLORIA LECHE NIÑOS 390 GR BDJX24U,CAJA,86.384900
"20100190797","1005335",GLORIA BEB PIÑA 1.5L TTS CJAX8U,CAJA,36.080000
"20100190797","1002745",GLORIA YOGURT BATTIMI  146 PQTX24 VAINI,PAQUETE,63.079025
"20100190797","1006165",GLORIA UHT NIÑOS C/DHA X1LX12U TTP,CAJA,59.496000
"20100190797","1003155",PURA VIDA BATIDITO VA FRESA B.LAC 80GX24,PAQUETE,10.849067
"20100190797","1050197",GLORIA ZEROLACT UHT S/LACT BLS 800MLX 12,CAJA,49.223000
"20100190797","1003121",GLORIA YOG.PAR.DESC.LUCUMAX6U X1KG,PAQUETE,31.090000
"20100190797","1004937",ARUBA REFRES.CITRUS PUNCH X3LTX4BOT PET,PAQUETE,17.990172
"20100190797","1001407",PURA VIDA MEZCLA LÁCTEA 395G X 24U BAND,CAJA,60.911993
"20100190797","1005351",GLORIA BEB DURAZNO 1L TSA CJX12,CAJA,41.390727
"20100190797","1003101",GLORIA YOG.PAR.DESC.FRESA X180GX24U,PAQUETE,34.756619
"20100190797","1006185",GLORIA UHT SIN LACTOSA TTP X 1L,CAJA,57.996190
"20100190797","1003179",MILKITO YOGURT PAR.DESC FRESA 1KGX6U,PAQUETE,31.090000
"20100190797","1050221",GLORIA YOG.PARC.DESC. X 946G NATURAL,PAQUETE,30.528300
"20100190797","1003205",BONLE DEFENSIS AL FER BOT 970G PQX6 FRES,PAQUETE,21.690000
"20100190797","1005079",ARUBA REFR. COCO PUNCH 400MLX12U,PAQUETE,0.000000
"20100190797","1001435",BONLE DEFENSIS BEB. CONCENT 390GR BDJX24,CAJA,51.090184
"20100190797","1005359",GLORIA BEB PIÑA 1L TSA CJX12,CAJA,41.390000
"20100190797","1003113",GLORIA YOG.PAR.DESC.VAINILLA X6UX500G,PAQUETE,17.926514
"20100190797","1006193",GLORIA UHT ENTERA 1.5L TTP CJA X 8 UND,CAJA,50.959500
"20100190797","1003203",BONLE YOGURT  1 KG PQT X20U FRESA,PAQUETE,63.366000
"20100190797","1003571",YO-MOST FRESA SIXPACK SLIM 180 ML,CAJA,37.989813
"20100190797","1003245",GLORIA YOG PAR DESLAC 180GX24U FRESA,PAQUETE,36.190000
"20100190797","1005215",TAMPICO REF.CITRUS PUNCH X3.78LX2 BAR NF,PAQUETE,18.490000
"20100190797","1001445",PURA VIDA MEZCLA LACTEA 390G LATA 8-6PK,CAJA,121.889750
"20100190797","1006121",CHICOLAC UHT CHOCO 100ML SCHX25 NF,PAQUETE,15.738000
"20100190797","1003119",GLORIA YOG.PAR.DESC.VAINILLAX6U X1KG,PAQUETE,31.090089
"20100190797","1006201",GL ZEROLACTO LECH SN LACTOS 170GR CJAX48,CAJA,99.983625
"20100190797","1003331",YOFRESH LECH FERMENTADA 320G PQX6 DURAZN,PAQUETE,14.946667
"20100190797","1003575",YOFRESH BEB.LCH. TTP 180ML FRESA,CAJA,37.610667
"20100190797","1003301",GLORIA YOGURT PAR DES  1.7KG PQTX4 FRESA,PAQUETE,34.690000
"20100190797","1005225",TAMPICO REF CITRUS PUNCHX500MLX12BOT CP,PAQUETE,13.425000
"20100190797","1001455",BONLE FAMILIAR MEZ. LAC. 390GR BDJX24,CAJA,59.374600
"20100190797","1006159",GLORIA UHT NIÑOS CHOCO 180ML X24TTS 6PK,CAJA,33.790000
"20100190797","1003411",GLORIA SLIM YOG.BEB.DESC.VAINILLAX 1KGX6,PAQUETE,32.110000
"20100190797","1006219",GLORIA SLIM TRIPLE ZERO UHT TTP 1LX12U,CAJA,59.600000
"20100190797","1003351",GLORIA BATTIMIX PD YOG VAI C/OREX138GX24,PAQUETE,63.079250
"20100190797","1003679",GLORIA YOG ACTIBIO FRESA LIN X950G PQTX6,PAQUETE,32.481250
"20100190797","1003345",YOFRESH LECH FERMENTADA 320G PQX6 VAINIL,PAQUETE,14.951150
"20100190797","1005255",ARUBA REFRESCO CITRUS PUNCH 600 MLX6U,PAQUETE,11.478400
"20100190797","1001505",BONLE MEZCLA LACTEA UHT 800MLX12 BOL,CAJA,35.690250
"20100190797","1006207",GLORIA SLIM TRIPLE ZERO UHT TTP 1L 3PK,CAJA,62.470000
"20100190797","1003451",GLORIA YOG PAR DESLAC 1KG PQTX6 VAINILLA,PAQUETE,31.880000
"20100190797","1007425",GLORIA QUESO MOZZARELLA MOLDE X KG,KILOS,29.119289
"20100190797","1003409",GLORIA SLIM YOG.BEB.DESC.DURAZNO X1KG X6,PAQUETE,32.104000
"20100190797","1004407",GLORIA QUESO MOZZARELLA X 250GR  BOLA,UNIDAD,8.778286
"20100190797","1003481",GLORIA YOGURT GRIEGO  120GR PQTX24 NATUR,PAQUETE,31.357500
"20100190797","1005301",GLORIA BEB DURAZNO 1L TTS CJX12,UNIDAD,0.000000
"20100190797","1001525",BONLE DEFENSIS BEB LAC 395GR BANDEJAX24U,CAJA,51.046374
"20100190797","1007035",GLORIA LECHE SIN LACTOSA  170GR CJAX48U,CAJA,81.310200
"20100190797","1003553",GLORIA YOG GRIEGO  120GR PQTX24 MANGO,PAQUETE,31.360000
"20100190797","1008033",GLORIA BIZCOC PASION  500GR CJX6 AVELLAN,CAJA,99.386667
"20100190797","1003649",GLORIA YOG.PARC.DESC. 180G PIÑA,PAQUETE,34.756857
"20100190797","1004573",BONLÉ EDAM TAJADA X KG MOLDE 2 OCT,KILOS,33.257333
"20100190797","1003487",BONIF. GLORIA YOG GRIEGO 800GR FRUT ROJ,PAQUETE,0.000000
"20100190797","1005353",GLORIA BEB MANGO 1L TSA CJX12,CAJA,41.390750
"20100190797","1001537",BONLE PUNCHE MEZCLA LACTEA 390GR BANDEJA,CAJA,61.002000
"20100190797","1007403",GLORIA QUESO PARIA 500GR MOLDE,UNIDAD,20.710000
"20100190797","1003579",YOFRESH LECH.FER. TTPK 190G DURAZNO,CAJA,38.000107
"20100190797","1001297",GLORIA LECHE QUINUA 390GR BNDJX 24U,CAJA,86.890000
"20100190797","1003669",GLORIA YOG ACTIBIO FRESA LI X500G PQTX6U,PAQUETE,18.788000
"20100190797","1004785",GLORIA BEB CHICHA MORADA X3LTX4BO PET,PAQUETE,21.681000
